study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_strategy	read_count	base_count	fastq_ftp	submitted_ftp	submitted_format	sra_ftp	sample_alias
PRJNA544527	SAMN11846609	SRX5977433	SRR9206388	817	Bacteroides fragilis	WGS	6146016	1521961792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206388/SRR9206388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206388/SRR9206388_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206388	bf_0095_0017_a9
PRJNA544527	SAMN11846602	SRX5977432	SRR9206389	817	Bacteroides fragilis	WGS	1886669	515327659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206389/SRR9206389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206389/SRR9206389_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206389	av_0103_0014_e4-BIS
PRJNA544527	SAMN11846603	SRX5977431	SRR9206390	817	Bacteroides fragilis	WGS	4550792	1020975004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206390/SRR9206390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206390/SRR9206390_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206390	av_0103_0014_e4
PRJNA544527	SAMN11846600	SRX5977430	SRR9206391	817	Bacteroides fragilis	WGS	2577820	698077513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206391/SRR9206391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206391/SRR9206391_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206391	av_0103_0014_b10
PRJNA544527	SAMN11846601	SRX5977429	SRR9206392	817	Bacteroides fragilis	WGS	3543698	890406597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206392/SRR9206392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206392/SRR9206392_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206392	ao_0067_0014_d1
PRJNA544527	SAMN11846606	SRX5977428	SRR9206393	817	Bacteroides fragilis	WGS	6860262	1474697317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206393/SRR9206393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206393/SRR9206393_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206393	bf_0095_0016_d4
PRJNA544527	SAMN11846607	SRX5977427	SRR9206394	817	Bacteroides fragilis	WGS	2608026	635200119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206394/SRR9206394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206394/SRR9206394_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206394	bf_0095_0016_f4
PRJNA544527	SAMN11846604	SRX5977426	SRR9206395	817	Bacteroides fragilis	WGS	2425660	659768435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206395/SRR9206395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206395/SRR9206395_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206395	av_0103_0014_g10
PRJNA544527	SAMN11846605	SRX5977425	SRR9206396	817	Bacteroides fragilis	WGS	4986888	1242604807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206396/SRR9206396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206396/SRR9206396_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206396	av_0103_0015_a10
PRJNA544527	SAMN11846487	SRX5977424	SRR9206397	674529	Bacteroides faecis	WGS	3364921	743977274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206397/SRR9206397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206397/SRR9206397_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206397	bf_0095_0016_c3
PRJNA544527	SAMN11846704	SRX5977423	SRR9206398	28116	Bacteroides ovatus	WGS	2045643	561072682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206398/SRR9206398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206398/SRR9206398_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206398	am_0111_0084_d6
PRJNA544527	SAMN11846707	SRX5977422	SRR9206399	28116	Bacteroides ovatus	WGS	4438782	1232202927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206399/SRR9206399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206399/SRR9206399_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206399	am_0111_0084_h5
PRJNA544527	SAMN11846706	SRX5977421	SRR9206400	28116	Bacteroides ovatus	WGS	4374043	1192579990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206400/SRR9206400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206400/SRR9206400_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206400	am_0111_0084_g6
PRJNA544527	SAMN11846701	SRX5977420	SRR9206401	28116	Bacteroides ovatus	WGS	174896	49732431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206401/SRR9206401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206401/SRR9206401_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206401	am_0070_0085_h11
PRJNA544527	SAMN11846700	SRX5977419	SRR9206402	28116	Bacteroides ovatus	WGS	1518864	432071708	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206402/SRR9206402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206402/SRR9206402_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206402	am_0070_0085_g7
PRJNA544527	SAMN11846486	SRX5977418	SRR9206403	674529	Bacteroides faecis	WGS	4024029	1081465534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206403/SRR9206403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206403/SRR9206403_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206403	aa_0143_0089_f9
PRJNA544527	SAMN11846702	SRX5977417	SRR9206404	28116	Bacteroides ovatus	WGS	1949574	553599076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206404/SRR9206404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206404/SRR9206404_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206404	am_0070_0085_h8
PRJNA544527	SAMN11846804	SRX5977416	SRR9206405	291644	Bacteroides salyersiae	WGS	1373873	328508212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206405/SRR9206405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206405/SRR9206405_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206405	am_0171_0057_a1
PRJNA544527	SAMN11846805	SRX5977415	SRR9206406	291644	Bacteroides salyersiae	WGS	880945	230282528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206406/SRR9206406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206406/SRR9206406_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206406	am_0171_0057_a2
PRJNA544527	SAMN11846806	SRX5977414	SRR9206407	291644	Bacteroides salyersiae	WGS	1147856	294367698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206407/SRR9206407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206407/SRR9206407_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206407	am_0171_0057_a3
PRJNA544527	SAMN11846807	SRX5977413	SRR9206408	291644	Bacteroides salyersiae	WGS	935101	245320723	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206408/SRR9206408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206408/SRR9206408_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206408	am_0171_0057_a4
PRJNA544527	SAMN11846709	SRX5977412	SRR9206409	28116	Bacteroides ovatus	WGS	787847	226023887	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206409/SRR9206409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206409/SRR9206409_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206409	am_0171_0066_a8
PRJNA544527	SAMN11846708	SRX5977411	SRR9206410	28116	Bacteroides ovatus	WGS	4014419	1111059592	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206410/SRR9206410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206410/SRR9206410_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206410	am_0111_0084_h6
PRJNA544527	SAMN11846802	SRX5977410	SRR9206411	28116	Bacteroides ovatus	WGS	563299	158447524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206411/SRR9206411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206411/SRR9206411_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206411	cx_0004_0086_h11
PRJNA544527	SAMN11846803	SRX5977409	SRR9206412	28116	Bacteroides ovatus	WGS	964933	273082036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206412/SRR9206412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206412/SRR9206412_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206412	cx_0004_0086_h6
PRJNA544527	SAMN11846117	SRX5977408	SRR9206413	2584599	Akkermansia sp. BIOML-A43	WGS	748737	199946207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206413/SRR9206413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206413/SRR9206413_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206413	aa_0143_0061_f4-BIS
PRJNA544527	SAMN11846116	SRX5977407	SRR9206414	2584598	Akkermansia sp. BIOML-A42	WGS	1307096	361338159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206414/SRR9206414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206414/SRR9206414_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206414	aa_0143_0061_f3
PRJNA544527	SAMN11846115	SRX5977406	SRR9206415	2584597	Akkermansia sp. BIOML-A41	WGS	5395128	1440406413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206415/SRR9206415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206415/SRR9206415_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206415	aa_0143_0061_f3-BIS
PRJNA544527	SAMN11846114	SRX5977405	SRR9206416	2584596	Akkermansia sp. BIOML-A40	WGS	639330	177630485	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206416/SRR9206416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206416/SRR9206416_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206416	aa_0143_0061_f2
PRJNA544527	SAMN11846113	SRX5977404	SRR9206417	2584595	Akkermansia sp. BIOML-A39	WGS	1796741	498627226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206417/SRR9206417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206417/SRR9206417_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206417	aa_0143_0061_f1
PRJNA544527	SAMN11846112	SRX5977403	SRR9206418	2584594	Akkermansia sp. BIOML-A38	WGS	1086339	302871855	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206418/SRR9206418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206418/SRR9206418_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206418	aa_0143_0061_f1-BIS
PRJNA544527	SAMN11846111	SRX5977402	SRR9206419	2584593	Akkermansia sp. BIOML-A37	WGS	1132286	318089334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206419/SRR9206419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206419/SRR9206419_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206419	aa_0143_0061_e4
PRJNA544527	SAMN11846110	SRX5977401	SRR9206420	2584592	Akkermansia sp. BIOML-A36	WGS	1687761	465646242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206420/SRR9206420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206420/SRR9206420_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206420	aa_0143_0061_e4-BIS
PRJNA544527	SAMN11846119	SRX5977400	SRR9206421	2584601	Akkermansia sp. BIOML-A45	WGS	822602	225490593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206421/SRR9206421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206421/SRR9206421_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206421	aa_0143_0061_g1-BIS
PRJNA544527	SAMN11846118	SRX5977399	SRR9206422	2584600	Akkermansia sp. BIOML-A44	WGS	2246155	625770699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206422/SRR9206422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206422/SRR9206422_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206422	aa_0143_0061_f4
PRJNA544527	SAMN11846983	SRX5977398	SRR9206423	818	Bacteroides thetaiotaomicron	WGS	4783581	1290763538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206423/SRR9206423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206423/SRR9206423_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206423	af_0058_0077_f5
PRJNA544527	SAMN11846917	SRX5977397	SRR9206424	818	Bacteroides thetaiotaomicron	WGS	859068	239514872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206424/SRR9206424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206424/SRR9206424_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206424	af_0058_0066_e2
PRJNA544527	SAMN11846441	SRX5977396	SRR9206425	47678	Bacteroides caccae	WGS	1297732	337957578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206425/SRR9206425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206425/SRR9206425_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206425	bk_0021_0020_c1
PRJNA544527	SAMN11846440	SRX5977395	SRR9206426	47678	Bacteroides caccae	WGS	2882573	720760871	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206426/SRR9206426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206426/SRR9206426_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206426	bj_0095_0019_e1
PRJNA544527	SAMN11846443	SRX5977394	SRR9206427	47678	Bacteroides caccae	WGS	4959042	1207734618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206427/SRR9206427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206427/SRR9206427_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206427	bq_0049_0032_e2-BIS
PRJNA544527	SAMN11846442	SRX5977393	SRR9206428	47678	Bacteroides caccae	WGS	7630153	1881928245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206428/SRR9206428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206428/SRR9206428_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206428	bq_0049_0022_d2
PRJNA544527	SAMN11846445	SRX5977392	SRR9206429	47678	Bacteroides caccae	WGS	4877623	702270280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206429/SRR9206429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206429/SRR9206429_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206429	bq_0049_0032_f7
PRJNA544527	SAMN11846444	SRX5977391	SRR9206430	47678	Bacteroides caccae	WGS	1489421	218984178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206430/SRR9206430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206430/SRR9206430_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206430	bq_0049_0032_e2
PRJNA544527	SAMN11846447	SRX5977390	SRR9206431	47678	Bacteroides caccae	WGS	1779428	420088271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206431/SRR9206431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206431/SRR9206431_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206431	cx_0004_0024_e1
PRJNA544527	SAMN11846446	SRX5977389	SRR9206432	47678	Bacteroides caccae	WGS	6010983	1328246212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206432/SRR9206432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206432/SRR9206432_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206432	cx_0004_0024_a1
PRJNA544527	SAMN11846449	SRX5977388	SRR9206433	246787	Bacteroides cellulosilyticus	WGS	223322	58673248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206433/SRR9206433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206433/SRR9206433_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206433	aa_0143_0037_b1
PRJNA544527	SAMN11846448	SRX5977387	SRR9206434	246787	Bacteroides cellulosilyticus	WGS	260199	67436692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206434/SRR9206434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206434/SRR9206434_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206434	aa_0143_0037_a1
PRJNA544527	SAMN11847016	SRX5977386	SRR9206435	818	Bacteroides thetaiotaomicron	WGS	2826914	797509012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206435/SRR9206435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206435/SRR9206435_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206435	af_0058_0083_h2
PRJNA544527	SAMN11846881	SRX5977385	SRR9206436	818	Bacteroides thetaiotaomicron	WGS	3837682	969420054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206436/SRR9206436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206436/SRR9206436_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206436	af_0058_0056_f1
PRJNA544527	SAMN11846880	SRX5977384	SRR9206437	818	Bacteroides thetaiotaomicron	WGS	1861490	441210832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206437/SRR9206437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206437/SRR9206437_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206437	af_0058_0056_e6
PRJNA544527	SAMN11846883	SRX5977383	SRR9206438	818	Bacteroides thetaiotaomicron	WGS	3028236	779422001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206438/SRR9206438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206438/SRR9206438_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206438	af_0058_0056_f5
PRJNA544527	SAMN11846882	SRX5977382	SRR9206439	818	Bacteroides thetaiotaomicron	WGS	2635167	677225448	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206439/SRR9206439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206439/SRR9206439_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206439	af_0058_0056_f4
PRJNA544527	SAMN11846885	SRX5977381	SRR9206440	818	Bacteroides thetaiotaomicron	WGS	1514348	385694463	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206440/SRR9206440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206440/SRR9206440_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206440	af_0058_0056_g2
PRJNA544527	SAMN11846884	SRX5977380	SRR9206441	818	Bacteroides thetaiotaomicron	WGS	1283855	324482649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206441/SRR9206441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9206441/SRR9206441_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9206441	af_0058_0056_g1
PRJNA544527	SAMN11846887	SRX5977379	SRR9206442	818	Bacteroides thetaiotaomicron	WGS	1813437	465596979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206442/SRR9206442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9206442/SRR9206442_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9206442	af_0058_0056_g4
PRJNA544527	SAMN11846886	SRX5977378	SRR9206443	818	Bacteroides thetaiotaomicron	WGS	1921365	485831738	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206443/SRR9206443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9206443/SRR9206443_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9206443	af_0058_0056_g3
PRJNA544527	SAMN11846889	SRX5977377	SRR9206444	818	Bacteroides thetaiotaomicron	WGS	1316673	340185273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206444/SRR9206444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9206444/SRR9206444_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9206444	af_0058_0056_g6
PRJNA544527	SAMN11846888	SRX5977376	SRR9206445	818	Bacteroides thetaiotaomicron	WGS	1613732	412459655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206445/SRR9206445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9206445/SRR9206445_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9206445	af_0058_0056_g5
PRJNA544527	SAMN11846942	SRX5977375	SRR9206446	818	Bacteroides thetaiotaomicron	WGS	4104850	1112444886	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206446/SRR9206446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9206446/SRR9206446_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9206446	af_0058_0071_c6
PRJNA544527	SAMN11846943	SRX5977374	SRR9206447	818	Bacteroides thetaiotaomicron	WGS	3106681	822200240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206447/SRR9206447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9206447/SRR9206447_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9206447	af_0058_0071_d3
PRJNA544527	SAMN11846944	SRX5977373	SRR9206448	818	Bacteroides thetaiotaomicron	WGS	712726	188730371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206448/SRR9206448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9206448/SRR9206448_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9206448	af_0058_0071_d5
PRJNA544527	SAMN11846945	SRX5977372	SRR9206449	818	Bacteroides thetaiotaomicron	WGS	2328451	620701306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206449/SRR9206449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9206449/SRR9206449_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9206449	af_0058_0071_e2
PRJNA544527	SAMN11846946	SRX5977371	SRR9206450	818	Bacteroides thetaiotaomicron	WGS	1303179	350795348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206450/SRR9206450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9206450/SRR9206450_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9206450	af_0058_0071_e3
